date,region,sales
2022-02-02,south,247009
2022-02-02,east,225625
2022-02-02,west,237169
2022-02-03,north,180625
2022-02-03,south,190969
2022-02-03,east,174724
2022-02-03,west,178929
2022-02-04,north,165649
2022-02-04,south,196249
2022-02-04,east,161604
2022-02-04,west,191844
2022-02-05,north,171396
2022-02-05,south,160000
2022-02-05,east,181476
2022-02-05,west,199809
2022-02-06,north,202500
2022-02-06,south,223729
2022-02-06,east,163216
2022-02-06,west,196249
2022-02-07,north,209764
2022-02-07,south,184041
2022-02-07,east,203401
2022-02-07,west,205209
2022-02-08,north,225625
2022-02-08,south,222784
2022-02-08,east,236196
2022-02-08,west,217156
2022-02-09,north,209764
2022-02-09,south,237169
2022-02-09,east,198025
2022-02-09,west,203401
2022-02-10,north,207025
2022-02-10,south,213444
2022-02-10,east,171396
2022-02-10,west,239121
2022-02-11,north,231361
2022-02-11,south,164836
2022-02-11,east,244036
2022-02-11,west,205209
2022-02-12,north,201601
2022-02-12,south,248004
2022-02-12,east,178084
2022-02-12,west,173889
2022-02-13,north,235225
2022-02-13,south,201601
2022-02-13,east,250000
2022-02-13,west,228484
2022-02-14,north,165649
2022-02-14,south,243049
2022-02-14,east,250000
2022-02-14,west,178929
